model,abbrev,logloss,auc,False_Positive_Rate,True_Positive_Rate
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.0,0.0
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.002,0.018
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.002,0.018
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.008,0.066
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.017,0.132
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.02,0.152
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.023,0.174
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.024,0.177
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.024,0.177
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.026,0.182
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.033,0.22
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.037,0.254
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.041,0.272
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.045,0.29
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.045,0.292
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.046,0.293
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.047,0.297
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.064,0.36
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.065,0.369
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.069,0.381
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.069,0.383
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.073,0.39
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.083,0.447
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.086,0.46
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.086,0.46
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.087,0.463
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.088,0.463
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.09,0.47
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.1,0.517
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.103,0.53
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.106,0.535
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.106,0.535
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.109,0.538
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.111,0.546
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.114,0.565
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.117,0.576
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.124,0.606
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.148,0.676
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.149,0.676
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.152,0.691
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.152,0.691
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.153,0.691
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.155,0.699
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.157,0.703
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.157,0.703
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.157,0.705
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.158,0.705
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.158,0.705
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.158,0.707
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.162,0.71
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.164,0.71
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.172,0.716
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.183,0.728
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.186,0.733
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.194,0.741
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.197,0.746
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.198,0.746
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.2,0.753
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.201,0.755
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.204,0.757
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.224,0.778
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.228,0.789
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.231,0.791
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.239,0.796
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.242,0.8
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.247,0.801
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.251,0.812
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.252,0.812
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.254,0.812
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.257,0.814
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.297,0.853
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.297,0.855
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.297,0.855
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.3,0.855
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.307,0.857
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.308,0.857
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.353,0.871
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.36,0.88
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.361,0.88
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.366,0.884
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.366,0.884
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.37,0.887
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.393,0.893
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.395,0.893
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.395,0.893
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.396,0.893
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.418,0.9
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.422,0.909
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.423,0.909
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.425,0.911
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.435,0.911
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.448,0.918
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.45,0.918
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.46,0.919
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.469,0.921
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.469,0.921
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.572,0.95
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.574,0.95
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.589,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.594,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.594,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.6,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.603,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.603,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.603,0.953
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.604,0.955
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.612,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.612,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.612,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.612,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.618,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.618,0.957
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.648,0.968
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.649,0.968
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.649,0.968
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.65,0.968
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.651,0.968
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.657,0.97
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.663,0.97
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.663,0.97
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.739,0.987
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.739,0.987
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.745,0.987
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.745,0.987
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.746,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.747,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.747,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.752,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.752,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.765,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.766,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.773,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.773,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.774,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.775,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.778,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.778,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.778,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.779,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.779,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.781,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.784,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.79,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.794,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.795,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.799,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.8,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.804,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.806,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.809,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.811,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.811,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.811,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.813,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.813,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.833,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.835,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.841,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.843,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.843,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.846,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.858,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.859,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.859,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.86,0.989
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.86,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.862,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.866,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.867,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.867,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.87,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.87,0.993
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.874,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.877,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.88,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.882,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.882,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.882,0.995
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.922,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.925,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.925,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.926,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.926,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.927,0.996
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.971,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.985,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.985,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.987,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.996,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.997,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,0.998,0.998
Random Trees and Logistic Regression,RT + LR,0.1250534184595359,0.8431986946593293,1.0,1.0
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.0,0.0
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.0,0.0
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.0,0.014
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.0,0.014
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.014
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.016
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.016
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.018
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.018
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.02
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.021
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.001,0.029
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.029
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.029
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.029
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.03
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.03
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.036
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.036
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.002,0.038
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.004,0.05
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.005,0.057
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.005,0.063
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.005,0.064
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.005,0.064
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.006,0.073
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.007,0.084
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.097
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.097
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.1
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.106
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.106
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.106
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.008,0.106
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.009,0.107
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.009,0.107
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.013,0.14
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.014,0.14
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.014,0.15
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.015,0.15
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.015,0.161
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.015,0.161
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.015,0.165
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.017,0.191
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.017,0.191
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.018,0.195
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.018,0.2
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.018,0.2
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.018,0.202
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.019,0.211
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.019,0.211
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.021,0.218
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.021,0.224
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.022,0.229
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.022,0.229
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.022,0.231
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.024,0.249
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.025,0.249
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.025,0.25
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.025,0.254
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.025,0.258
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.026,0.274
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.026,0.274
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.026,0.275
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.026,0.275
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.027,0.275
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.027,0.275
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.027,0.277
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.027,0.281
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.027,0.283
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.028,0.286
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.028,0.286
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.028,0.288
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.028,0.292
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.029,0.295
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.029,0.297
Random Forest,RF,0.13005197078980155,0.8303197810371888,0.029,0.297
